Treadmil_v,Period,X,Y
0.8,20,3.810281753540039,-23.05006980895996
0.8,20,4.298729181289673,-24.42237138748169
0.8,20,4.810973405838013,-25.612211227416992
0.8,20,5.291693210601807,-24.035990238189697
0.8,20,5.798012137413025,-25.315946340560913
0.8,20,6.336065292358398,-26.902657747268677
0.8,20,6.896904945373535,-28.041982650756836
0.8,20,7.490791589021683,-29.69433218240738
0.8,20,8.096936509013176,-30.30724599957466
0.8,20,8.734987378120422,-31.90254345536232
0.8,20,9.358540058135986,-31.1776340007782
0.8,20,9.925531148910522,-28.349554538726807
0.8,20,10.319238185882568,-19.685351848602295
0.8,20,10.534008264541626,-10.73850393295288
0.8,20,10.606202125549316,-3.6096930503845215
0.8,20,10.524505376815796,4.084837436676025
0.8,20,10.251153945922852,13.667571544647217
0.8,20,9.588515043258667,33.13194513320923
0.8,20,8.423308968544006,58.26030373573303
0.8,20,6.866340398788452,77.84842848777771
0.8,20,4.834076523780823,101.61319375038147
0.8,20,2.1712048649787903,133.14358294010162
0.8,20,-0.3388434648513794,125.50241649150848
0.8,20,-2.469998598098755,106.55775666236877
0.8,20,-4.115334510803223,82.26679563522339
0.8,20,-5.493556976318359,68.91112327575684
0.8,20,-6.76432991027832,63.53864669799805
0.8,20,-7.852396011352539,54.40330505371094
0.8,20,-8.658738136291504,40.31710624694824
0.8,20,-9.451709747314453,39.64858055114746
0.8,20,-10.288461685180664,41.83759689331055
0.8,20,-10.970169067382812,34.08536911010742
0.8,20,-11.43724536895752,23.35381507873535
0.8,20,-11.799896240234375,18.132543563842773
0.8,20,-12.140176773071289,17.014026641845703
0.8,20,-12.351621627807617,10.572242736816406
0.8,20,-12.227113723754883,-6.225395202636719
0.8,20,-11.690522193908691,-26.82957649230957
0.8,20,-10.735111236572266,-47.77054786682129
0.8,20,-9.1217622756958,-80.66744804382324
0.8,20,-7.146848678588867,-98.74567985534668
0.8,20,-5.478837966918945,-83.4005355834961
0.8,21,-4.127514839172363,-67.5661563873291
0.8,21,-3.1925697326660156,-46.74725532531738
0.8,21,-3.1541080474853516,-1.9230842590332031
0.8,21,-2.5564651489257812,-29.882144927978516
0.8,21,-1.8222589492797852,-36.710309982299805
0.8,21,-1.4193029403686523,-20.14780044555664
0.8,21,-0.9326190948486328,-24.334192276000977
0.8,21,-1.2689504623413086,16.81656837463379
0.8,21,-1.5208702087402344,12.595987319946289
0.8,21,-2.1272525787353516,30.31911849975586
0.8,21,-2.234185218811035,5.34663200378418
0.8,21,-0.31917858123779297,-95.75033187866211
0.8,21,0.7603044509887695,-53.974151611328125
0.8,21,0.8604974746704102,-5.009651184082031
0.8,21,1.1385188102722168,-13.901066780090332
0.8,21,1.41312837600708,-13.730478286743164
0.8,21,1.8753008842468262,-23.108625411987305
0.8,21,2.559861660003662,-34.2280387878418
0.8,21,3.122068405151367,-28.110337257385254
0.8,21,3.523935317993164,-20.093345642089844
0.8,21,3.9432854652404785,-20.967507362365723
0.8,21,4.434792518615723,-24.575352668762207
0.8,21,4.902785539627075,-23.399651050567627
0.8,21,5.356859922409058,-22.70371913909912
0.8,21,5.870185971260071,-25.66630244255066
0.8,21,6.526987910270691,-32.840096950531006
0.8,21,7.314371645450592,-39.369186758995056
0.8,21,8.131583921611309,-40.86061380803585
0.8,21,8.971095144748688,-41.975561156868935
0.8,21,9.774242520332336,-40.157368779182434
0.8,21,10.3413804769516,-28.356897830963135
0.8,21,10.522042274475098,-9.033089876174927
0.8,21,10.471132040023804,2.5455117225646973
0.8,21,10.34199833869934,6.4566850662231445
0.8,21,10.161344289779663,9.032702445983887
0.8,21,9.921621322631836,11.986148357391357
0.8,21,9.564162731170654,17.872929573059082
0.8,21,8.863963603973389,35.00995635986328
0.8,21,7.709153532981873,57.740503549575806
0.8,21,6.130196690559387,78.94784212112427
0.8,21,4.052328944206238,103.89338731765747
0.8,21,1.4320836961269379,131.012262403965
0.8,21,-0.9999109506607056,121.59973233938217
0.8,21,-3.0375280380249023,101.88085436820984
0.8,21,-4.689152240753174,82.58121013641357
0.8,21,-6.053438186645508,68.2142972946167
0.8,21,-7.25483512878418,60.069847106933594
0.8,21,-8.205502986907959,47.533392906188965
0.8,21,-8.920066833496094,35.72819232940674
0.8,21,-9.494767189025879,28.735017776489258
